"Chrom","Start","End","EnsID"
1,96898498,96924505,"ENSSSAG00000084369"
10,53956793,53958084,"ENSSSAG00000100083"
10,53968126,53969406,"ENSSSAG00000115414"
21,41496183,41530923,"ENSSSAG00000117625"
10,54726521,54726574,"ENSSSAG00000105736"
10,40226587,40244628,"ENSSSAG00000012469"
10,51897666,51897794,"ENSSSAG00000084270"
1,91800346,91812658,"ENSSSAG00000097759"
10,59844783,59844897,"ENSSSAG00000090763"
10,59892030,59892205,"ENSSSAG00000097846"
10,59814504,59814618,"ENSSSAG00000117262"
1,92007073,92018372,"ENSSSAG00000084659"
10,59926826,59927002,"ENSSSAG00000099428"
26,10498114,10513917,"ENSSSAG00000043064"
10,59854288,59854404,"ENSSSAG00000100369"
14,34861531,34866212,"ENSSSAG00000024251"
10,59868934,59869128,"ENSSSAG00000097307"
14,64463937,64467854,"ENSSSAG00000085704"
10,59919566,59919682,"ENSSSAG00000111003"
1,95737429,95751694,"ENSSSAG00000084214"
10,59804536,59804650,"ENSSSAG00000097806"
10,59896234,59896411,"ENSSSAG00000104986"
10,59933342,59933514,"ENSSSAG00000103678"
1,95767075,95769611,"ENSSSAG00000106659"
10,59936155,59936272,"ENSSSAG00000098202"
10,59834005,59834119,"ENSSSAG00000112417"
10,59785837,59785953,"ENSSSAG00000098994"
10,59932697,59932813,"ENSSSAG00000085487"
1,88887061,88917573,"ENSSSAG00000089735"
10,59926095,59926211,"ENSSSAG00000087589"
1,97784575,97786615,"ENSSSAG00000093790"
10,59905177,59905293,"ENSSSAG00000092209"
10,59824548,59824728,"ENSSSAG00000100629"
10,59831041,59831238,"ENSSSAG00000105036"
10,59805084,59805260,"ENSSSAG00000111449"
1,97886493,97948441,"ENSSSAG00000118869"
10,59830480,59830594,"ENSSSAG00000114722"
10,59857911,59858027,"ENSSSAG00000113110"
10,59912488,59912662,"ENSSSAG00000109433"
19,12610050,12634290,"ENSSSAG00000045550"
10,59885430,59885607,"ENSSSAG00000115332"
1,80871923,80892416,"ENSSSAG00000067044"
1,98438805,98455339,"ENSSSAG00000111127"
10,59918351,59918467,"ENSSSAG00000086385"
10,59920214,59920388,"ENSSSAG00000110515"
10,59878967,59879150,"ENSSSAG00000118975"
1,98464292,98466428,"ENSSSAG00000117679"
1,43969431,43990263,"ENSSSAG00000082734"
10,59861650,59861766,"ENSSSAG00000092914"
10,59807854,59807968,"ENSSSAG00000109442"
1,98493010,98501110,"ENSSSAG00000097092"
10,59798100,59798216,"ENSSSAG00000118987"
10,59808416,59808593,"ENSSSAG00000112887"
10,59905947,59906118,"ENSSSAG00000106783"
1,98534849,98608958,"ENSSSAG00000084445"
10,59820948,59821062,"ENSSSAG00000091146"
10,59911842,59911958,"ENSSSAG00000097599"
10,59872410,59872586,"ENSSSAG00000121228"
1,98537322,98552190,"ENSSSAG00000097021"
10,59837252,59837366,"ENSSSAG00000110077"
2,39638332,39641877,"ENSSSAG00000086489"
10,59878238,59878354,"ENSSSAG00000110493"
26,48121231,48152710,"ENSSSAG00000009998"
10,59855108,59855282,"ENSSSAG00000095016"
10,59821494,59821672,"ENSSSAG00000082620"
1,98629555,98636549,"ENSSSAG00000086769"
10,59837812,59837990,"ENSSSAG00000122267"
24,14036065,14050715,"ENSSSAG00000080259"
10,59834586,59834754,"ENSSSAG00000106153"
10,59871696,59871812,"ENSSSAG00000108985"
10,59798667,59798845,"ENSSSAG00000093165"
2,39641489,39646531,"ENSSSAG00000111295"
10,59899336,59899513,"ENSSSAG00000094626"
1,98771964,98785312,"ENSSSAG00000115356"
10,59851490,59851664,"ENSSSAG00000093924"
10,59858720,59858894,"ENSSSAG00000092262"
13,15823586,15858353,"ENSSSAG00000089724"
1,98907135,98915606,"ENSSSAG00000101874"
10,59811761,59811936,"ENSSSAG00000100404"
1,80883164,80911836,"ENSSSAG00000067050"
10,59824018,59824132,"ENSSSAG00000086073"
1,100288767,100322538,"ENSSSAG00000107714"
10,59862388,59862571,"ENSSSAG00000082281"
14,64476753,64493938,"ENSSSAG00000093386"
10,59811183,59811297,"ENSSSAG00000090683"
1,91378164,91380419,"ENSSSAG00000114379"
10,59868197,59868313,"ENSSSAG00000117772"
14,34866207,34869248,"ENSSSAG00000084735"
1,91525580,91530832,"ENSSSAG00000109458"
12,43539520,43599984,"ENSSSAG00000076504"
10,59791928,59792126,"ENSSSAG00000037586"
1,93767823,93804932,"ENSSSAG00000105682"
10,59786458,59786661,"ENSSSAG00000008723"
17,24582839,24635606,"ENSSSAG00000052473"
1,95426640,95437146,"ENSSSAG00000006517"
10,59791800,59791916,"ENSSSAG00000092445"
1,96895609,96918409,"ENSSSAG00000092953"
10,59845345,59845514,"ENSSSAG00000096791"
1,44000094,44012172,"ENSSSAG00000050920"
1,96921635,96932620,"ENSSSAG00000121480"
24,14056629,14076182,"ENSSSAG00000042974"
10,59815034,59815214,"ENSSSAG00000084643"
1,97900813,97903669,"ENSSSAG00000115317"
10,59884631,59884747,"ENSSSAG00000086666"
1,97942168,98058950,"ENSSSAG00000112232"
10,59919024,59919214,"ENSSSAG00000111595"
1,98012430,98013362,"ENSSSAG00000096551"
10,59936799,59936971,"ENSSSAG00000085777"
14,34911250,34929342,"ENSSSAG00000098522"
1,98091738,98093128,"ENSSSAG00000086696"
10,59898621,59898737,"ENSSSAG00000119926"
1,43992010,43998360,"ENSSSAG00000050905"
1,96898498,96924505,"ENSSSAG00000098232"
10,59891306,59891422,"ENSSSAG00000121430"
10,60206460,60206576,"ENSSSAG00000112780"
10,40312320,40320179,"ENSSSAG00000046369"
10,60239007,60239197,"ENSSSAG00000096184"
10,60140213,60140403,"ENSSSAG00000104971"
20,41251057,41255602,"ENSSSAG00000075090"
5,30743435,30749170,"ENSSSAG00000003047"
10,60259715,60259905,"ENSSSAG00000115920"
1,91800346,91812658,"ENSSSAG00000118472"
2,39643339,39658211,"ENSSSAG00000029084"
10,60252803,60252993,"ENSSSAG00000120422"
10,60149146,60149262,"ENSSSAG00000095956"
10,60052723,60052836,"ENSSSAG00000101714"
1,97886493,97948441,"ENSSSAG00000105151"
10,60200377,60200567,"ENSSSAG00000094959"
10,60180181,60180371,"ENSSSAG00000119961"
10,60088994,60089109,"ENSSSAG00000121926"
10,47936175,47948691,"ENSSSAG00000116366"
1,98438805,98455339,"ENSSSAG00000101154"
10,60143622,60143738,"ENSSSAG00000101731"
10,60173268,60173458,"ENSSSAG00000117436"
10,60019870,60019986,"ENSSSAG00000104901"
10,60013338,60013454,"ENSSSAG00000112700"
1,98464292,98466428,"ENSSSAG00000118430"
10,59965333,59965446,"ENSSSAG00000095670"
10,60202299,60202415,"ENSSSAG00000116501"
10,60194011,60194127,"ENSSSAG00000086311"
10,60195394,60195510,"ENSSSAG00000099094"
10,60043233,60043349,"ENSSSAG00000109690"
10,60173807,60173923,"ENSSSAG00000113295"
10,60248665,60248855,"ENSSSAG00000112697"
26,48152379,48174168,"ENSSSAG00000108582"
17,30637975,30643297,"ENSSSAG00000020503"
10,60245060,60245176,"ENSSSAG00000089913"
10,60062608,60062785,"ENSSSAG00000089362"
14,34926191,34931933,"ENSSSAG00000114252"
10,60229893,60230009,"ENSSSAG00000102515"
10,60224379,60224495,"ENSSSAG00000104419"
10,47936653,47948709,"ENSSSAG00000047486"
10,60221625,60221741,"ENSSSAG00000098716"
10,60089818,60089983,"ENSSSAG00000023119"
10,60254180,60254370,"ENSSSAG00000096088"
1,81968488,81973147,"ENSSSAG00000101563"
10,60149985,60150175,"ENSSSAG00000093077"
10,60243141,60243331,"ENSSSAG00000105711"
10,59952961,59953133,"ENSSSAG00000084637"
10,60171887,60172077,"ENSSSAG00000120517"
10,60216951,60217140,"ENSSSAG00000116952"
10,47955001,48014682,"ENSSSAG00000047655"
10,60162400,60162590,"ENSSSAG00000083429"
10,60144467,60144657,"ENSSSAG00000112983"
10,60153289,60153405,"ENSSSAG00000117101"
10,60145007,60145123,"ENSSSAG00000119953"
10,60037342,60037510,"ENSSSAG00000093661"
14,39713467,39811192,"ENSSSAG00000067097"
10,60236793,60236909,"ENSSSAG00000088305"
10,60112603,60112719,"ENSSSAG00000111830"
2,31837232,31904210,"ENSSSAG00000042332"
10,60005463,60005580,"ENSSSAG00000115065"
1,81988948,82003685,"ENSSSAG00000078325"
10,60139372,60139488,"ENSSSAG00000120646"
25,39626931,39640150,"ENSSSAG00000067218"
10,60189323,60189513,"ENSSSAG00000100904"
1,44029652,44037665,"ENSSSAG00000119559"
5,77282470,77285290,"ENSSSAG00000117317"
10,60178797,60178988,"ENSSSAG00000099146"
26,48153304,48156022,"ENSSSAG00000103815"
2,31850280,31855082,"ENSSSAG00000106004"
10,59952334,59952448,"ENSSSAG00000099963"
10,60006103,60006301,"ENSSSAG00000104062"
10,60218864,60218980,"ENSSSAG00000115559"
10,60020526,60020692,"ENSSSAG00000117204"
25,36249214,36254497,"ENSSSAG00000114867"
26,48158827,48272280,"ENSSSAG00000095150"
10,60245906,60246096,"ENSSSAG00000100336"
10,60176038,60176228,"ENSSSAG00000093016"
2,31923667,31928257,"ENSSSAG00000097179"
1,44037722,44051852,"ENSSSAG00000050924"
10,60118584,60118700,"ENSSSAG00000096549"
5,77285971,77402364,"ENSSSAG00000046063"
25,36246337,36247565,"ENSSSAG00000066070"
10,60046432,60046548,"ENSSSAG00000119767"
10,60143084,60143274,"ENSSSAG00000092154"
10,60101240,60101428,"ENSSSAG00000117775"
10,60232111,60232301,"ENSSSAG00000086379"
2,31928647,31958222,"ENSSSAG00000042339"
10,59988168,59988283,"ENSSSAG00000118508"
10,59942648,59942764,"ENSSSAG00000112448"
6,34601772,34662487,"ENSSSAG00000094167"
5,30749055,30752697,"ENSSSAG00000003060"
10,59981528,59981643,"ENSSSAG00000113819"
10,59995891,59996057,"ENSSSAG00000087330"
10,60179337,60179453,"ENSSSAG00000114095"
5,30753536,30761723,"ENSSSAG00000119911"
10,60158262,60158452,"ENSSSAG00000094997"
10,60077898,60078058,"ENSSSAG00000114010"
1,82000383,82117668,"ENSSSAG00000000914"
10,60197610,60197800,"ENSSSAG00000104930"
14,91842009,91843230,"ENSSSAG00000086880"
14,39821281,39848058,"ENSSSAG00000067016"
10,60176578,60176694,"ENSSSAG00000118167"
10,60196232,60196423,"ENSSSAG00000113478"
10,60270208,60270324,"ENSSSAG00000107334"
10,60223002,60223118,"ENSSSAG00000097367"
3,31701024,31702139,"ENSSSAG00000044585"
10,60123748,60123917,"ENSSSAG00000109345"
10,60192087,60192277,"ENSSSAG00000091078"
2,31956373,32008588,"ENSSSAG00000042363"
26,48168468,48169214,"ENSSSAG00000103382"
10,60225218,60225408,"ENSSSAG00000103112"
10,60159642,60159832,"ENSSSAG00000097696"
26,10539650,10543747,"ENSSSAG00000033317"
14,91888896,91949137,"ENSSSAG00000054882"
10,60258337,60258527,"ENSSSAG00000109839"
25,36282893,36328185,"ENSSSAG00000066196"
10,60258878,60258994,"ENSSSAG00000088193"
9,89342692,89355918,"ENSSSAG00000085319"
6,41407942,41411477,"ENSSSAG00000002537"
15,68265882,68271394,"ENSSSAG00000050701"
3,61526022,61579268,"ENSSSAG00000005108"
7,63337285,63347997,"ENSSSAG00000120834"
14,23999491,24005142,"ENSSSAG00000075040"
10,60217489,60217605,"ENSSSAG00000102288"
10,60029889,60030005,"ENSSSAG00000105085"
5,30760071,30777542,"ENSSSAG00000109873"
10,84690794,84795143,"ENSSSAG00000047291"
10,60198150,60198266,"ENSSSAG00000096593"
10,60269667,60269857,"ENSSSAG00000090452"
21,41501517,41506903,"ENSSSAG00000095727"
3,31932029,31959699,"ENSSSAG00000109374"
10,60036696,60036812,"ENSSSAG00000105315"
10,60079806,60079984,"ENSSSAG00000119916"
10,60210606,60210722,"ENSSSAG00000114539"
14,39807266,39822558,"ENSSSAG00000087964"
10,60216116,60216232,"ENSSSAG00000114120"
10,60199533,60199649,"ENSSSAG00000104875"
10,59982159,59982346,"ENSSSAG00000108426"
10,60205073,60205189,"ENSSSAG00000112193"
6,41413321,41415896,"ENSSSAG00000043913"
10,59978855,59979019,"ENSSSAG00000120588"
10,60234024,60234140,"ENSSSAG00000113254"
7,63348070,63360789,"ENSSSAG00000107028"
15,68288842,68291764,"ENSSSAG00000083440"
10,60219708,60219898,"ENSSSAG00000114251"
10,60196773,60196889,"ENSSSAG00000090693"
9,19856195,19857853,"ENSSSAG00000041959"
14,23795782,23802599,"ENSSSAG00000097424"
10,60182107,60182223,"ENSSSAG00000098689"
10,60112066,60112255,"ENSSSAG00000114344"
3,62428816,62441997,"ENSSSAG00000040202"
26,10570894,10574961,"ENSSSAG00000084746"
10,60235413,60235529,"ENSSSAG00000094985"
6,41416188,41432814,"ENSSSAG00000090249"
10,59969238,59969416,"ENSSSAG00000090181"
20,41268486,41286901,"ENSSSAG00000075097"
10,60172428,60172544,"ENSSSAG00000106085"
21,41530312,41635263,"ENSSSAG00000080313"
17,30674505,30675821,"ENSSSAG00000043112"
10,60120342,60120458,"ENSSSAG00000096087"
10,80576555,80594075,"ENSSSAG00000009267"
14,23793845,23795648,"ENSSSAG00000117415"
1,44079427,44171152,"ENSSSAG00000050948"
10,60082211,60082328,"ENSSSAG00000109777"
10,60142133,60142249,"ENSSSAG00000089098"
26,42126275,42136361,"ENSSSAG00000055316"
10,60106689,60106862,"ENSSSAG00000119453"
10,60134018,60134208,"ENSSSAG00000095662"
10,59949805,59949979,"ENSSSAG00000101447"
10,60200917,60201033,"ENSSSAG00000105912"
10,60233484,60233674,"ENSSSAG00000091070"
3,31961027,31973046,"ENSSSAG00000044647"
10,59985015,59985130,"ENSSSAG00000095366"
14,39841148,39957809,"ENSSSAG00000067737"
10,60116858,60116974,"ENSSSAG00000112685"
16,89716917,89748157,"ENSSSAG00000090319"
10,59955628,59955745,"ENSSSAG00000100424"
24,35528391,35529003,"ENSSSAG00000075112"
10,60156882,60157072,"ENSSSAG00000091183"
17,30733942,30740944,"ENSSSAG00000107071"
10,60133173,60133289,"ENSSSAG00000101174"
1,44052597,44059254,"ENSSSAG00000050932"
10,60023068,60023184,"ENSSSAG00000113131"
10,60043887,60044066,"ENSSSAG00000121054"
9,19857812,19861470,"ENSSSAG00000041979"
10,60247283,60247474,"ENSSSAG00000087620"
10,60238166,60238282,"ENSSSAG00000094229"
10,60211987,60212103,"ENSSSAG00000096900"
1,44059394,44064000,"ENSSSAG00000091107"
10,59965967,59966142,"ENSSSAG00000095540"
10,60122120,60122236,"ENSSSAG00000082028"
5,37328239,37337001,"ENSSSAG00000104819"
10,59962796,59962965,"ENSSSAG00000096414"
6,41427511,41434834,"ENSSSAG00000043973"
10,59985725,59985899,"ENSSSAG00000113431"
15,68297414,68365331,"ENSSSAG00000067539"
10,60218324,60218514,"ENSSSAG00000082427"
13,15856695,15863630,"ENSSSAG00000114365"
10,60155503,60155692,"ENSSSAG00000107530"
26,10632969,10637039,"ENSSSAG00000043141"
14,39916833,39922885,"ENSSSAG00000118614"
10,59988832,59989008,"ENSSSAG00000111174"
10,60160181,60160297,"ENSSSAG00000104025"
13,77028996,77101355,"ENSSSAG00000119521"
10,60121581,60121771,"ENSSSAG00000094421"
10,60162938,60163054,"ENSSSAG00000087041"
17,30715440,30716169,"ENSSSAG00000043052"
16,86403845,86407494,"ENSSSAG00000105328"
14,20496548,20541746,"ENSSSAG00000069210"
10,60257484,60257600,"ENSSSAG00000084989"
24,35551446,35564933,"ENSSSAG00000097673"
1,44175930,44236964,"ENSSSAG00000051056"
10,60145851,60146041,"ENSSSAG00000104146"
10,60190717,60190907,"ENSSSAG00000099002"
10,80595121,80598141,"ENSSSAG00000094851"
10,60151366,60151556,"ENSSSAG00000093240"
10,60265768,60265884,"ENSSSAG00000103052"
14,20510973,20530419,"ENSSSAG00000069211"
10,60140754,60140870,"ENSSSAG00000108798"
26,47856606,48065456,"ENSSSAG00000104869"
10,60265228,60265418,"ENSSSAG00000082117"
16,86407385,86419539,"ENSSSAG00000080926"
10,60137992,60138108,"ENSSSAG00000104555"
10,60158800,60158916,"ENSSSAG00000102671"
10,60151907,60152023,"ENSSSAG00000085197"
13,77075188,77128143,"ENSSSAG00000059988"
17,30843848,30847532,"ENSSSAG00000097173"
10,59982686,59982803,"ENSSSAG00000114594"
10,84367054,84380375,"ENSSSAG00000007115"
10,60228510,60228626,"ENSSSAG00000116700"
5,37335706,37362611,"ENSSSAG00000079175"
10,59992271,59992446,"ENSSSAG00000102194"
10,60268204,60268394,"ENSSSAG00000115067"
10,60267150,60267266,"ENSSSAG00000091423"
14,39942393,39944590,"ENSSSAG00000085471"
17,30856852,30880675,"ENSSSAG00000081944"
10,60175196,60175312,"ENSSSAG00000101527"
10,60227971,60228161,"ENSSSAG00000094350"
10,60010148,60010263,"ENSSSAG00000102906"
10,60236255,60236445,"ENSSSAG00000095483"
14,20530845,20548390,"ENSSSAG00000069219"
10,60192628,60192744,"ENSSSAG00000092669"
10,59991613,59991727,"ENSSSAG00000118733"
10,59943321,59943495,"ENSSSAG00000115858"
10,60100032,60100148,"ENSSSAG00000083865"
16,86413976,86443052,"ENSSSAG00000102477"
20,41308663,41316378,"ENSSSAG00000075108"
10,60047068,60047253,"ENSSSAG00000086665"
13,15863837,15873429,"ENSSSAG00000076983"
10,59949172,59949288,"ENSSSAG00000120843"
10,60231273,60231389,"ENSSSAG00000112285"
10,60111073,60111189,"ENSSSAG00000093682"
17,30920203,31007564,"ENSSSAG00000104329"
10,59983860,59983973,"ENSSSAG00000083379"
14,39963951,39972210,"ENSSSAG00000067728"
10,59959524,59959689,"ENSSSAG00000085938"
24,35564261,35569814,"ENSSSAG00000075131"
10,60102982,60103173,"ENSSSAG00000102026"
10,60147768,60147884,"ENSSSAG00000092540"
10,60240386,60240576,"ENSSSAG00000107600"
15,1756515,1814516,"ENSSSAG00000099740"
10,60250581,60250697,"ENSSSAG00000103263"
2,32011836,32077861,"ENSSSAG00000042854"
10,59962151,59962266,"ENSSSAG00000117024"
26,15068436,15075451,"ENSSSAG00000063167"
10,60207299,60207489,"ENSSSAG00000121393"
10,60254720,60254836,"ENSSSAG00000094709"
10,60193473,60193662,"ENSSSAG00000093898"
10,60260253,60260369,"ENSSSAG00000118220"
10,60215577,60215767,"ENSSSAG00000103388"
20,45993386,46006609,"ENSSSAG00000117806"
10,60211444,60211635,"ENSSSAG00000120591"
10,60156041,60156157,"ENSSSAG00000105603"
10,60255558,60255748,"ENSSSAG00000092015"
10,60251961,60252077,"ENSSSAG00000096052"
10,60014002,60014178,"ENSSSAG00000095025"
10,59983324,59983515,"ENSSSAG00000109164"
10,60204533,60204723,"ENSSSAG00000105635"
10,60194852,60195042,"ENSSSAG00000107251"
17,30994358,31002888,"ENSSSAG00000043070"
10,60060620,60060806,"ENSSSAG00000118566"
10,60180720,60180836,"ENSSSAG00000093036"
10,60161017,60161207,"ENSSSAG00000112246"
10,60205920,60206111,"ENSSSAG00000098709"
10,60023719,60023896,"ENSSSAG00000101482"
9,12413413,12470808,"ENSSSAG00000058771"
10,60101776,60101891,"ENSSSAG00000115904"
10,60198993,60199183,"ENSSSAG00000107385"
10,60165162,60165336,"ENSSSAG00000086343"
10,60263018,60263134,"ENSSSAG00000111162"
10,60110539,60110727,"ENSSSAG00000090626"
20,45996139,46024557,"ENSSSAG00000092217"
1,53535767,53536769,"ENSSSAG00000028855"
14,38059531,38135950,"ENSSSAG00000080698"
10,60083158,60083331,"ENSSSAG00000114350"
10,60171039,60171155,"ENSSSAG00000110865"
10,59956247,59956417,"ENSSSAG00000083625"
10,60246445,60246561,"ENSSSAG00000115261"
10,60227132,60227248,"ENSSSAG00000092100"
10,60209226,60209342,"ENSSSAG00000094352"
10,60225756,60225872,"ENSSSAG00000121242"
10,60207838,60207954,"ENSSSAG00000084803"
17,34255533,34280954,"ENSSSAG00000105348"
10,59946505,59946675,"ENSSSAG00000108336"
10,60214741,60214857,"ENSSSAG00000093411"
14,38141437,38161542,"ENSSSAG00000079589"
10,60261635,60261751,"ENSSSAG00000091806"
10,60249204,60249320,"ENSSSAG00000104690"
10,60152750,60152940,"ENSSSAG00000084723"
10,60103520,60103634,"ENSSSAG00000083047"
10,60181564,60181754,"ENSSSAG00000104239"
10,60105684,60105800,"ENSSSAG00000095846"
14,50599527,50600233,"ENSSSAG00000066060"
14,39371230,39380180,"ENSSSAG00000080841"
10,60222465,60222654,"ENSSSAG00000118149"
10,60034143,60034319,"ENSSSAG00000119768"
13,77126854,77161277,"ENSSSAG00000060390"
10,60109333,60109448,"ENSSSAG00000110273"
10,60191256,60191372,"ENSSSAG00000096457"
10,60251421,60251611,"ENSSSAG00000112182"
9,132955738,132976012,"ENSSSAG00000105377"
10,60002768,60002946,"ENSSSAG00000101272"
10,59958892,59959005,"ENSSSAG00000092548"
10,60033490,60033605,"ENSSSAG00000095893"
10,79830580,79834015,"ENSSSAG00000007008"
10,60243682,60243798,"ENSSSAG00000110274"
10,60118044,60118234,"ENSSSAG00000106113"
10,60261094,60261285,"ENSSSAG00000119814"
14,50616622,50617808,"ENSSSAG00000092889"
6,63245853,63250760,"ENSSSAG00000063878"
10,60203682,60203798,"ENSSSAG00000090833"
10,60189865,60189981,"ENSSSAG00000105354"
10,60268742,60268858,"ENSSSAG00000121697"
10,59945862,59945978,"ENSSSAG00000111382"
10,60229355,60229545,"ENSSSAG00000097465"
10,59978249,59978366,"ENSSSAG00000084458"
10,60256944,60257134,"ENSSSAG00000113185"
10,60241762,60241952,"ENSSSAG00000119311"
9,132562089,132750837,"ENSSSAG00000066068"
10,60154664,60154780,"ENSSSAG00000084481"
10,60002109,60002228,"ENSSSAG00000088107"
1,53544416,53547667,"ENSSSAG00000083961"
10,60244521,60244711,"ENSSSAG00000107875"
10,60230733,60230923,"ENSSSAG00000105978"
6,63237174,63245555,"ENSSSAG00000048598"
10,60163777,60163967,"ENSSSAG00000090485"
10,60150524,60150640,"ENSSSAG00000099163"
10,60174657,60174847,"ENSSSAG00000085082"
1,53549544,53630126,"ENSSSAG00000029462"
10,60135395,60135570,"ENSSSAG00000090420"
10,59968614,59968731,"ENSSSAG00000097323"
14,53692834,53814889,"ENSSSAG00000040163"
10,60164318,60164434,"ENSSSAG00000109014"
10,60177954,60178070,"ENSSSAG00000093645"
10,60223842,60224031,"ENSSSAG00000086160"
10,59995221,59995337,"ENSSSAG00000105714"
10,60182948,60183122,"ENSSSAG00000102911"
10,60263859,60264049,"ENSSSAG00000114023"
10,60201759,60201949,"ENSSSAG00000089544"
6,63251075,63254477,"ENSSSAG00000063893"
10,60262478,60262668,"ENSSSAG00000085749"
10,60148606,60148796,"ENSSSAG00000082325"
10,60221088,60221278,"ENSSSAG00000116592"
10,60026671,60026788,"ENSSSAG00000120816"
14,61888041,61909199,"ENSSSAG00000040950"
14,95041464,95043441,"ENSSSAG00000050005"
10,28876529,29199629,"ENSSSAG00000071148"
5,19869054,19931334,"ENSSSAG00000104509"
6,12546524,12549481,"ENSSSAG00000041189"
5,19991817,20059312,"ENSSSAG00000108868"
25,29055836,29085696,"ENSSSAG00000053719"
23,22305301,22329201,"ENSSSAG00000092939"
6,12644377,12693293,"ENSSSAG00000108198"
5,18120349,18120405,"ENSSSAG00000102690"
5,18548858,18561845,"ENSSSAG00000063564"
26,21698728,21711217,"ENSSSAG00000009321"
6,12690894,12719394,"ENSSSAG00000109470"
9,33306419,33312300,"ENSSSAG00000071166"
23,22307011,22365315,"ENSSSAG00000090999"
14,62921595,62921880,"ENSSSAG00000066413"
29,12382952,12387335,"ENSSSAG00000009177"
12,83053460,83137189,"ENSSSAG00000081234"
6,12749268,12750735,"ENSSSAG00000002857"
6,38920343,38945904,"ENSSSAG00000055736"
